#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
692275,27897640,SEPMUDRAFT_10026,SEPMUDRAFT_10026,-,-,Unknown,-,PLC-like phosphodiesterase,protein-coding,-,-,-,PLC-like phosphodiesterase,20200919,-
692275,27907158,SEPMUDRAFT_73294,SEPMUDRAFT_73294,-,-,Unknown,-,Arylsulphatase,protein-coding,-,-,-,Arylsulphatase,20200919,-
692275,27907159,SEPMUDRAFT_73336,SEPMUDRAFT_73336,-,-,Unknown,-,ubiquitin-like protein,protein-coding,-,-,-,ubiquitin-like protein,20200919,-
692275,27907160,SEPMUDRAFT_73372,SEPMUDRAFT_73372,-,-,Unknown,-,UPF0203-domain-containing protein,protein-coding,-,-,-,UPF0203-domain-containing protein,20200919,-
692275,27907161,SEPMUDRAFT_73378,SEPMUDRAFT_73378,-,-,Unknown,-,Nrap protein,protein-coding,-,-,-,Nrap protein,20200919,-
692275,27907162,SEPMUDRAFT_73412,SEPMUDRAFT_73412,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907163,SEPMUDRAFT_73426,SEPMUDRAFT_73426,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907164,SEPMUDRAFT_73493,SEPMUDRAFT_73493,-,-,Unknown,-,calcium/calmodulin dependent protein kinase,protein-coding,-,-,-,calcium/calmodulin dependent protein kinase,20200919,-
692275,27907165,SEPMUDRAFT_73514,SEPMUDRAFT_73514,-,-,Unknown,-,mitochondrial carrier,protein-coding,-,-,-,mitochondrial carrier,20200919,-
692275,27907166,SEPMUDRAFT_73549,SEPMUDRAFT_73549,-,-,Unknown,-,peptidyl-tRNA hydrolase domain-containing protein,protein-coding,-,-,-,peptidyl-tRNA hydrolase domain-containing protein,20200919,-
692275,27907167,SEPMUDRAFT_73553,SEPMUDRAFT_73553,-,-,Unknown,-,F-box only protein,protein-coding,-,-,-,F-box only protein,20200919,-
692275,27907168,SEPMUDRAFT_73560,SEPMUDRAFT_73560,-,-,Unknown,-,cysteine proteinase,protein-coding,-,-,-,cysteine proteinase,20200919,-
692275,27907169,SEPMUDRAFT_73576,SEPMUDRAFT_73576,-,-,Unknown,-,kinase-like protein,protein-coding,-,-,-,kinase-like protein,20200919,-
692275,27907170,SEPMUDRAFT_73615,SEPMUDRAFT_73615,-,-,Unknown,-,Aldo/keto reductase,protein-coding,-,-,-,Aldo/keto reductase,20200919,-
692275,27907171,SEPMUDRAFT_73617,SEPMUDRAFT_73617,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907172,SEPMUDRAFT_73635,SEPMUDRAFT_73635,-,-,Unknown,-,aromatic compound dioxygenase,protein-coding,-,-,-,aromatic compound dioxygenase,20200919,-
692275,27907173,SEPMUDRAFT_73655,SEPMUDRAFT_73655,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907174,SEPMUDRAFT_73667,SEPMUDRAFT_73667,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907175,SEPMUDRAFT_73679,SEPMUDRAFT_73679,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907176,SEPMUDRAFT_73691,SEPMUDRAFT_73691,-,-,Unknown,-,molybdopterin binding oxidoreductase,protein-coding,-,-,-,molybdopterin binding oxidoreductase,20200919,-
692275,27907177,SEPMUDRAFT_73705,SEPMUDRAFT_73705,-,-,Unknown,-,carbohydrate esterase family 5 protein,protein-coding,-,-,-,carbohydrate esterase family 5 protein,20200919,-
692275,27907178,SEPMUDRAFT_73717,SEPMUDRAFT_73717,-,-,Unknown,-,MFS myo-inositol transporter,protein-coding,-,-,-,MFS myo-inositol transporter,20200919,-
692275,27907179,SEPMUDRAFT_73758,SEPMUDRAFT_73758,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907180,SEPMUDRAFT_73803,SEPMUDRAFT_73803,-,-,Unknown,-,Amidohydro_1-domain-containing protein,protein-coding,-,-,-,Amidohydro_1-domain-containing protein,20200919,-
692275,27907181,SEPMUDRAFT_73891,SEPMUDRAFT_73891,-,-,Unknown,-,DNA kinase/phosphatase Pnk1,protein-coding,-,-,-,DNA kinase/phosphatase Pnk1,20200919,-
692275,27907182,SEPMUDRAFT_73972,SEPMUDRAFT_73972,-,-,Unknown,-,Metallo-dependent phosphatase,protein-coding,-,-,-,Metallo-dependent phosphatase,20200919,-
692275,27907183,SEPMUDRAFT_73988,SEPMUDRAFT_73988,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20200919,-
692275,27907184,SEPMUDRAFT_73996,SEPMUDRAFT_73996,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20200919,-
692275,27907185,SEPMUDRAFT_74056,SEPMUDRAFT_74056,-,-,Unknown,-,VAMP-associated protein,protein-coding,-,-,-,VAMP-associated protein,20200919,-
692275,27907186,SEPMUDRAFT_74073,SEPMUDRAFT_74073,-,-,Unknown,-,glycosyltransferase family 59 protein,protein-coding,-,-,-,glycosyltransferase family 59 protein,20200919,-
692275,27907187,SEPMUDRAFT_74099,SEPMUDRAFT_74099,-,-,Unknown,-,ATP-dependent DNA helicase recQ,protein-coding,-,-,-,ATP-dependent DNA helicase recQ,20200919,-
692275,27907188,SEPMUDRAFT_74113,SEPMUDRAFT_74113,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907189,SEPMUDRAFT_74150,SEPMUDRAFT_74150,-,-,Unknown,-,PLP-dependent transferase,protein-coding,-,-,-,PLP-dependent transferase,20200919,-
692275,27907190,SEPMUDRAFT_74155,SEPMUDRAFT_74155,-,-,Unknown,-,Mur ligase,protein-coding,-,-,-,Mur ligase,20200919,-
692275,27907191,SEPMUDRAFT_74191,SEPMUDRAFT_74191,-,-,Unknown,-,protein kinase,protein-coding,-,-,-,protein kinase,20200919,-
692275,27907192,SEPMUDRAFT_74195,SEPMUDRAFT_74195,-,-,Unknown,-,DnaJ-domain-containing protein,protein-coding,-,-,-,DnaJ-domain-containing protein,20200919,-
692275,27907193,SEPMUDRAFT_74240,SEPMUDRAFT_74240,-,-,Unknown,-,WD40 repeat-like protein,protein-coding,-,-,-,WD40 repeat-like protein,20200919,-
692275,27907194,SEPMUDRAFT_74254,SEPMUDRAFT_74254,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907195,SEPMUDRAFT_74285,SEPMUDRAFT_74285,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907196,SEPMUDRAFT_74287,SEPMUDRAFT_74287,-,-,Unknown,-,50S ribosomal protein L17,protein-coding,-,-,-,50S ribosomal protein L17,20200919,-
692275,27907197,SEPMUDRAFT_74292,SEPMUDRAFT_74292,-,-,Unknown,-,WD40 repeat-like protein,protein-coding,-,-,-,WD40 repeat-like protein,20200919,-
692275,27907198,SEPMUDRAFT_74309,SEPMUDRAFT_74309,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907199,SEPMUDRAFT_74374,SEPMUDRAFT_74374,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907200,SEPMUDRAFT_74387,SEPMUDRAFT_74387,-,-,Unknown,-,polysaccharide deacetylase family protein,protein-coding,-,-,-,polysaccharide deacetylase family protein,20200919,-
692275,27907201,SEPMUDRAFT_74407,SEPMUDRAFT_74407,-,-,Unknown,-,ras GEF,protein-coding,-,-,-,ras GEF,20200919,-
692275,27907202,SEPMUDRAFT_74431,SEPMUDRAFT_74431,-,-,Unknown,-,Mpp10 protein,protein-coding,-,-,-,Mpp10 protein,20200919,-
692275,27907203,SEPMUDRAFT_74466,SEPMUDRAFT_74466,-,-,Unknown,-,AFG1_ATPase-domain-containing protein,protein-coding,-,-,-,AFG1_ATPase-domain-containing protein,20200919,-
692275,27907204,SEPMUDRAFT_74506,SEPMUDRAFT_74506,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907205,SEPMUDRAFT_74517,SEPMUDRAFT_74517,-,-,Unknown,-,kinase-like protein,protein-coding,-,-,-,kinase-like protein,20200919,-
692275,27907206,SEPMUDRAFT_74533,SEPMUDRAFT_74533,-,-,Unknown,-,glycosyltransferase family 2 protein,protein-coding,-,-,-,glycosyltransferase family 2 protein,20200919,-
692275,27907207,SEPMUDRAFT_74581,SEPMUDRAFT_74581,-,-,Unknown,-,alpha/beta-hydrolase,protein-coding,-,-,-,alpha/beta-hydrolase,20200919,-
692275,27907208,SEPMUDRAFT_74589,SEPMUDRAFT_74589,-,-,Unknown,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20200919,-
692275,27907209,SEPMUDRAFT_74619,SEPMUDRAFT_74619,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907210,SEPMUDRAFT_74625,SEPMUDRAFT_74625,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20200919,-
692275,27907211,SEPMUDRAFT_74658,SEPMUDRAFT_74658,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907212,SEPMUDRAFT_74673,SEPMUDRAFT_74673,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907213,SEPMUDRAFT_74686,SEPMUDRAFT_74686,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907214,SEPMUDRAFT_74702,SEPMUDRAFT_74702,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907215,SEPMUDRAFT_74729,SEPMUDRAFT_74729,-,-,Unknown,-,metal-dependent amidase/aminoacylase/carboxypeptidase,protein-coding,-,-,-,metal-dependent amidase/aminoacylase/carboxypeptidase,20200919,-
692275,27907216,SEPMUDRAFT_74768,SEPMUDRAFT_74768,-,-,Unknown,-,terpenoid synthase,protein-coding,-,-,-,terpenoid synthase,20200919,-
692275,27907217,SEPMUDRAFT_74771,SEPMUDRAFT_74771,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20200919,-
692275,27907218,SEPMUDRAFT_74795,SEPMUDRAFT_74795,-,-,Unknown,-,alcohol dehydrogenase,protein-coding,-,-,-,alcohol dehydrogenase,20200919,-
692275,27907219,SEPMUDRAFT_74857,SEPMUDRAFT_74857,-,-,Unknown,-,GABA permease,protein-coding,-,-,-,GABA permease,20200919,-
692275,27907220,SEPMUDRAFT_74876,SEPMUDRAFT_74876,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907221,SEPMUDRAFT_74880,SEPMUDRAFT_74880,-,-,Unknown,-,NPP1-domain-containing protein,protein-coding,-,-,-,NPP1-domain-containing protein,20200919,-
692275,27907222,SEPMUDRAFT_74915,SEPMUDRAFT_74915,-,-,Unknown,-,RNI-like protein,protein-coding,-,-,-,RNI-like protein,20200919,-
692275,27907223,SEPMUDRAFT_74930,SEPMUDRAFT_74930,-,-,Unknown,-,DEAD/DEAH box RNA helicase,protein-coding,-,-,-,DEAD/DEAH box RNA helicase,20200919,-
692275,27907224,SEPMUDRAFT_74962,SEPMUDRAFT_74962,-,-,Unknown,-,RhoGAP-domain-containing protein,protein-coding,-,-,-,RhoGAP-domain-containing protein,20200919,-
692275,27907225,SEPMUDRAFT_74989,SEPMUDRAFT_74989,-,-,Unknown,-,phosphoribosyl-aminoimidazole-succinocarboxamide synthase,protein-coding,-,-,-,phosphoribosyl-aminoimidazole-succinocarboxamide synthase,20200919,-
692275,27907226,SEPMUDRAFT_74993,SEPMUDRAFT_74993,-,-,Unknown,-,FMN_dh-domain-containing protein,protein-coding,-,-,-,FMN_dh-domain-containing protein,20200919,-
692275,27907227,SEPMUDRAFT_75002,SEPMUDRAFT_75002,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907228,SEPMUDRAFT_75030,SEPMUDRAFT_75030,-,-,Unknown,-,alpha/beta-hydrolase,protein-coding,-,-,-,alpha/beta-hydrolase,20200919,-
692275,27907229,SEPMUDRAFT_75053,SEPMUDRAFT_75053,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20200919,-
692275,27907230,SEPMUDRAFT_75061,SEPMUDRAFT_75061,-,-,Unknown,-,Di-copper centre-containing protein,protein-coding,-,-,-,Di-copper centre-containing protein,20200919,-
692275,27907231,SEPMUDRAFT_75069,SEPMUDRAFT_75069,-,-,Unknown,-,3-propionate hydroxylase,protein-coding,-,-,-,3-propionate hydroxylase,20200919,-
692275,27907233,SEPMUDRAFT_75089,SEPMUDRAFT_75089,-,-,Unknown,-,NAD(P) transhydrogenase,protein-coding,-,-,-,NAD(P) transhydrogenase,20200919,-
692275,27907234,SEPMUDRAFT_75098,SEPMUDRAFT_75098,-,-,Unknown,-,glycoside hydrolase family 5 protein,protein-coding,-,-,-,glycoside hydrolase family 5 protein,20200919,-
692275,27907235,SEPMUDRAFT_75118,SEPMUDRAFT_75118,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907236,SEPMUDRAFT_75152,SEPMUDRAFT_75152,-,-,Unknown,-,DUF1769-domain-containing protein,protein-coding,-,-,-,DUF1769-domain-containing protein,20200919,-
692275,27907237,SEPMUDRAFT_75177,SEPMUDRAFT_75177,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907238,SEPMUDRAFT_75191,SEPMUDRAFT_75191,-,-,Unknown,-,V-snare-domain-containing protein,protein-coding,-,-,-,V-snare-domain-containing protein,20200919,-
692275,27907239,SEPMUDRAFT_75251,SEPMUDRAFT_75251,-,-,Unknown,-,mitochondrial carrier,protein-coding,-,-,-,mitochondrial carrier,20200919,-
692275,27907240,SEPMUDRAFT_75286,SEPMUDRAFT_75286,-,-,Unknown,-,GTP-binding protein,protein-coding,-,-,-,GTP-binding protein,20200919,-
692275,27907241,SEPMUDRAFT_75293,SEPMUDRAFT_75293,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907242,SEPMUDRAFT_75358,SEPMUDRAFT_75358,-,-,Unknown,-,CDK-activating kinase assembly factor MAT1,protein-coding,-,-,-,CDK-activating kinase assembly factor MAT1,20200919,-
692275,27907243,SEPMUDRAFT_75480,SEPMUDRAFT_75480,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907244,SEPMUDRAFT_75511,SEPMUDRAFT_75511,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907245,SEPMUDRAFT_7553,SEPMUDRAFT_7553,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907246,SEPMUDRAFT_75559,SEPMUDRAFT_75559,-,-,Unknown,-,WD40 repeat-like protein,protein-coding,-,-,-,WD40 repeat-like protein,20200919,-
692275,27907247,SEPMUDRAFT_75579,SEPMUDRAFT_75579,-,-,Unknown,-,glycoside hydrolase family 31 protein,protein-coding,-,-,-,glycoside hydrolase family 31 protein,20200919,-
692275,27907248,SEPMUDRAFT_75599,SEPMUDRAFT_75599,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907249,SEPMUDRAFT_75632,SEPMUDRAFT_75632,-,-,Unknown,-,kinase domain-containing protein,protein-coding,-,-,-,kinase domain-containing protein,20200919,-
692275,27907250,SEPMUDRAFT_75689,SEPMUDRAFT_75689,-,-,Unknown,-,eukaryotic type KH-domain (KH-domain type I),protein-coding,-,-,-,eukaryotic type KH-domain (KH-domain type I),20200919,-
692275,27907251,SEPMUDRAFT_75743,SEPMUDRAFT_75743,-,-,Unknown,-,2-deoxy-D-gluconate 3-dehydrogenase,protein-coding,-,-,-,2-deoxy-D-gluconate 3-dehydrogenase,20200919,-
692275,27907252,SEPMUDRAFT_75782,SEPMUDRAFT_75782,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907253,SEPMUDRAFT_75817,SEPMUDRAFT_75817,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907254,SEPMUDRAFT_7601,SEPMUDRAFT_7601,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907255,SEPMUDRAFT_76027,SEPMUDRAFT_76027,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907256,SEPMUDRAFT_76031,SEPMUDRAFT_76031,-,-,Unknown,-,FAD/NAD(P)-binding domain-containing protein,protein-coding,-,-,-,FAD/NAD(P)-binding domain-containing protein,20200919,-
692275,27907257,SEPMUDRAFT_76055,SEPMUDRAFT_76055,-,-,Unknown,-,DUF1793-domain-containing protein,protein-coding,-,-,-,DUF1793-domain-containing protein,20200919,-
692275,27907258,SEPMUDRAFT_76062,SEPMUDRAFT_76062,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907259,SEPMUDRAFT_76065,SEPMUDRAFT_76065,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907260,SEPMUDRAFT_76091,SEPMUDRAFT_76091,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907261,SEPMUDRAFT_76111,SEPMUDRAFT_76111,-,-,Unknown,-,ARM_1-domain-containing protein,protein-coding,-,-,-,ARM_1-domain-containing protein,20200919,-
692275,27907262,SEPMUDRAFT_76117,SEPMUDRAFT_76117,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20200919,-
692275,27907263,SEPMUDRAFT_76120,SEPMUDRAFT_76120,-,-,Unknown,-,elongation factor 1 beta subunit,protein-coding,-,-,-,elongation factor 1 beta subunit,20200919,-
692275,27907264,SEPMUDRAFT_76129,SEPMUDRAFT_76129,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907265,SEPMUDRAFT_76130,SEPMUDRAFT_76130,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907266,SEPMUDRAFT_76145,SEPMUDRAFT_76145,-,-,Unknown,-,FKBP-like protein,protein-coding,-,-,-,FKBP-like protein,20200919,-
692275,27907267,SEPMUDRAFT_76169,SEPMUDRAFT_76169,-,-,Unknown,-,splicing factor 3B,protein-coding,-,-,-,splicing factor 3B,20200919,-
692275,27907268,SEPMUDRAFT_76239,SEPMUDRAFT_76239,-,-,Unknown,-,ubiquitin-conjugating enzyme E2-21 kDa 2,protein-coding,-,-,-,ubiquitin-conjugating enzyme E2-21 kDa 2,20200919,-
692275,27907269,SEPMUDRAFT_76258,SEPMUDRAFT_76258,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907270,SEPMUDRAFT_76291,SEPMUDRAFT_76291,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907271,SEPMUDRAFT_76295,SEPMUDRAFT_76295,-,-,Unknown,-,PAF acetylhydrolase,protein-coding,-,-,-,PAF acetylhydrolase,20200919,-
692275,27907272,SEPMUDRAFT_76297,SEPMUDRAFT_76297,-,-,Unknown,-,DnaJ-domain-containing protein,protein-coding,-,-,-,DnaJ-domain-containing protein,20200919,-
692275,27907273,SEPMUDRAFT_76327,SEPMUDRAFT_76327,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907274,SEPMUDRAFT_76362,SEPMUDRAFT_76362,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907275,SEPMUDRAFT_76389,SEPMUDRAFT_76389,-,-,Unknown,-,DNA mismatch repair protein msh6,protein-coding,-,-,-,DNA mismatch repair protein msh6,20200919,-
692275,27907276,SEPMUDRAFT_76407,SEPMUDRAFT_76407,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907277,SEPMUDRAFT_76410,SEPMUDRAFT_76410,-,-,Unknown,-,anterior fat body protein,protein-coding,-,-,-,anterior fat body protein,20200919,-
692275,27907278,SEPMUDRAFT_76415,SEPMUDRAFT_76415,-,-,Unknown,-,succinate-semialdehyde dehydrogenase mitochondrial precursor,protein-coding,-,-,-,succinate-semialdehyde dehydrogenase mitochondrial precursor,20200919,-
692275,27907279,SEPMUDRAFT_76478,SEPMUDRAFT_76478,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907280,SEPMUDRAFT_76482,SEPMUDRAFT_76482,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20200919,-
692275,27907281,SEPMUDRAFT_76512,SEPMUDRAFT_76512,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907282,SEPMUDRAFT_76528,SEPMUDRAFT_76528,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907283,SEPMUDRAFT_76574,SEPMUDRAFT_76574,-,-,Unknown,-,ethanolamine utilization protein,protein-coding,-,-,-,ethanolamine utilization protein,20200919,-
692275,27907284,SEPMUDRAFT_76587,SEPMUDRAFT_76587,-,-,Unknown,-,ribosomal protein S30,protein-coding,-,-,-,ribosomal protein S30,20200919,-
692275,27907285,SEPMUDRAFT_76612,SEPMUDRAFT_76612,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20200919,-
692275,27907286,SEPMUDRAFT_76626,SEPMUDRAFT_76626,-,-,Unknown,-,TRAUB-domain-containing protein,protein-coding,-,-,-,TRAUB-domain-containing protein,20200919,-
692275,27907287,SEPMUDRAFT_76750,SEPMUDRAFT_76750,-,-,Unknown,-,gamma-cysteine synthetase regulatory subunit,protein-coding,-,-,-,gamma-cysteine synthetase regulatory subunit,20200919,-
692275,27907288,SEPMUDRAFT_76826,SEPMUDRAFT_76826,-,-,Unknown,-,YIF1-domain-containing protein,protein-coding,-,-,-,YIF1-domain-containing protein,20200919,-
692275,27907289,SEPMUDRAFT_76874,SEPMUDRAFT_76874,-,-,Unknown,-,GTP binding protein,protein-coding,-,-,-,GTP binding protein,20200919,-
692275,27907290,SEPMUDRAFT_76887,SEPMUDRAFT_76887,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907291,SEPMUDRAFT_76889,SEPMUDRAFT_76889,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907292,SEPMUDRAFT_76949,SEPMUDRAFT_76949,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907293,SEPMUDRAFT_77053,SEPMUDRAFT_77053,-,-,Unknown,-,protein kinase kin1,protein-coding,-,-,-,protein kinase kin1,20200919,-
692275,27907294,SEPMUDRAFT_77099,SEPMUDRAFT_77099,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907295,SEPMUDRAFT_77135,SEPMUDRAFT_77135,-,-,Unknown,-,Asn_synthase-domain-containing protein,protein-coding,-,-,-,Asn_synthase-domain-containing protein,20200919,-
692275,27907296,SEPMUDRAFT_77274,SEPMUDRAFT_77274,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907297,SEPMUDRAFT_77374,SEPMUDRAFT_77374,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907298,SEPMUDRAFT_77439,SEPMUDRAFT_77439,-,-,Unknown,-,Pkinase-domain-containing protein,protein-coding,-,-,-,Pkinase-domain-containing protein,20200919,-
692275,27907299,SEPMUDRAFT_77462,SEPMUDRAFT_77462,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907300,SEPMUDRAFT_77499,SEPMUDRAFT_77499,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907301,SEPMUDRAFT_77504,SEPMUDRAFT_77504,-,-,Unknown,-,cytochrome b5,protein-coding,-,-,-,cytochrome b5,20200919,-
692275,27907302,SEPMUDRAFT_7757,SEPMUDRAFT_7757,-,-,Unknown,-,winged helix DNA-binding domain-containing protein,protein-coding,-,-,-,winged helix DNA-binding domain-containing protein,20200919,-
692275,27907303,SEPMUDRAFT_77583,SEPMUDRAFT_77583,-,-,Unknown,-,S-adenosyl-L-methionine-dependent methyltransferase,protein-coding,-,-,-,S-adenosyl-L-methionine-dependent methyltransferase,20200919,-
692275,27907304,SEPMUDRAFT_77606,SEPMUDRAFT_77606,-,-,Unknown,-,StcQ-like protein,protein-coding,-,-,-,StcQ-like protein,20200919,-
692275,27907305,SEPMUDRAFT_77609,SEPMUDRAFT_77609,-,-,Unknown,-,RNI-like protein,protein-coding,-,-,-,RNI-like protein,20200919,-
692275,27907306,SEPMUDRAFT_77681,SEPMUDRAFT_77681,-,-,Unknown,-,mitochondrial Rho GTPase,protein-coding,-,-,-,mitochondrial Rho GTPase,20200919,-
692275,27907307,SEPMUDRAFT_77740,SEPMUDRAFT_77740,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907308,SEPMUDRAFT_77743,SEPMUDRAFT_77743,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907309,SEPMUDRAFT_77767,SEPMUDRAFT_77767,-,-,Unknown,-,Undecaprenyl diphosphate synthase,protein-coding,-,-,-,Undecaprenyl diphosphate synthase,20200919,-
692275,27907310,SEPMUDRAFT_77800,SEPMUDRAFT_77800,-,-,Unknown,-,WD40 repeat-like protein,protein-coding,-,-,-,WD40 repeat-like protein,20200919,-
692275,27907311,SEPMUDRAFT_77818,SEPMUDRAFT_77818,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907312,SEPMUDRAFT_77824,SEPMUDRAFT_77824,-,-,Unknown,-,long-chain fatty acid transporter,protein-coding,-,-,-,long-chain fatty acid transporter,20200919,-
692275,27907313,SEPMUDRAFT_77864,SEPMUDRAFT_77864,-,-,Unknown,-,ketoacyl-synt-domain-containing protein,protein-coding,-,-,-,ketoacyl-synt-domain-containing protein,20200919,-
692275,27907314,SEPMUDRAFT_77889,SEPMUDRAFT_77889,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
692275,27907315,SEPMUDRAFT_77920,SEPMUDRAFT_77920,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20200919,-
692275,27907316,SEPMUDRAFT_77922,SEPMUDRAFT_77922,-,-,Unknown,-,nucleolar GTP-binding protein,protein-coding,-,-,-,nucleolar GTP-binding protein,20200919,-
