#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5855,5471212,PVX_087090,PVX_087090,-,-,7,-,"aspartyl aminopeptidase, putative",protein-coding,-,-,-,"aspartyl aminopeptidase, putative",20200923,-
5855,5475315,PVX_118625,PVX_118625,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475316,PVX_118630,PVX_118630,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475317,PVX_118635,PVX_118635,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5475318,PVX_118640,PVX_118640,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5475319,PVX_118645,PVX_118645,-,-,12,-,"cytochrome c oxidase assembly protein, putative",protein-coding,-,-,-,"cytochrome c oxidase assembly protein, putative",20200923,-
5855,5475320,PVX_118648,PVX_118648,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5475321,PVX_118650,PVX_118650,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475322,PVX_118655,PVX_118655,-,-,12,-,"bromodomain protein, putative",protein-coding,-,-,-,"bromodomain protein, putative",20200918,-
5855,5475323,PVX_118660,PVX_118660,-,-,12,-,"tubulin, putative",protein-coding,-,-,-,"tubulin, putative",20200918,-
5855,5475324,PVX_118665,PVX_118665,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5475325,PVX_118670,PVX_118670,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5475326,PVX_118675,PVX_118675,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5475327,PVX_118680,PVX_118680,-,-,12,-,early transcribed membrane protein (ETRAMP),protein-coding,-,-,-,early transcribed membrane protein (ETRAMP),20200918,-
5855,5475328,PVX_118682,PVX_118682,-,-,12,-,"erythrocyte membrane protein 3, putative",protein-coding,-,-,-,"erythrocyte membrane protein 3, putative",20200918,-
5855,5475329,PVX_118685,PVX_118685,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475330,PVX_118690,PVX_118690,-,-,12,-,"40 kDa heat shock protein, putative",protein-coding,-,-,-,"40 kDa heat shock protein, putative",20200918,-
5855,5475331,PVX_118695,PVX_118695,-,-,12,-,Pv-fam-d protein,protein-coding,-,-,-,Pv-fam-d protein,20200918,-
5855,5475332,PVX_118700,PVX_118700,-,-,12,-,PST-A protein,protein-coding,-,-,-,PST-A protein,20200918,-
5855,5475333,PVX_118705,PVX_118705,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5475334,PVX_116882,PVX_116882,-,-,12,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5475335,PVX_116490,PVX_116490,-,-,12,-,"ribose-phosphate pyrophosphokinase, putative",protein-coding,-,-,-,"ribose-phosphate pyrophosphokinase, putative",20200918,-
5855,5475336,PVX_113225,PVX_113225,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475337,PVX_113230,PVX_113230,-,-,11,-,variable surface protein Vir14-related,protein-coding,-,-,-,variable surface protein Vir14-related,20200918,-
5855,5475338,PVX_113235,PVX_113235,-,-,11,-,Pv-fam-d protein,protein-coding,-,-,-,Pv-fam-d protein,20200918,-
5855,5475339,PVX_113240,PVX_113240,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475340,PVX_113245,PVX_113245,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475341,PVX_113250,PVX_113250,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5475342,PVX_113255,PVX_113255,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475343,PVX_113260,PVX_113260,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5475344,PVX_113265,PVX_113265,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475345,PVX_113270,PVX_113270,-,-,11,-,"ATP dependent RNA helicase, putative",protein-coding,-,-,-,"ATP dependent RNA helicase, putative",20200918,-
5855,5475346,PVX_113275,PVX_113275,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475347,PVX_113280,PVX_113280,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475348,PVX_113285,PVX_113285,-,-,11,-,"elongation factor G, putative",protein-coding,-,-,-,"elongation factor G, putative",20200918,-
5855,5475349,PVX_113290,PVX_113290,-,-,11,-,"geranylgeranyltransferase, putative",protein-coding,-,-,-,"geranylgeranyltransferase, putative",20200926,-
5855,5475350,PVX_113295,PVX_113295,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475351,PVX_113300,PVX_113300,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475352,PVX_113305,PVX_113305,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475353,PVX_113310,PVX_113310,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475354,PVX_113315,PVX_113315,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475355,PVX_113320,PVX_113320,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475356,PVX_113325,PVX_113325,-,-,11,-,"bcs1-like protein, putative",protein-coding,-,-,-,"bcs1-like protein, putative",20200923,-
5855,5475357,PVX_113330,PVX_113330,-,-,11,-,"dihydroorotate dehydrogenase, mitochondrial precursor, putative",protein-coding,-,-,-,"dihydroorotate dehydrogenase, mitochondrial precursor, putative",20200918,-
5855,5475358,PVX_113335,PVX_113335,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475359,PVX_113340,PVX_113340,-,-,11,-,"calcium antiporter, putative",protein-coding,-,-,-,"calcium antiporter, putative",20200923,-
5855,5475360,PVX_113345,PVX_113345,-,-,11,-,ARID/BRIGHT DNA binding domain containing protein,protein-coding,-,-,-,ARID/BRIGHT DNA binding domain containing protein,20200918,-
5855,5475361,PVX_113350,PVX_113350,-,-,11,-,"phenylalanine--tRNA ligase, putative",protein-coding,-,-,-,"phenylalanine--tRNA ligase, putative",20200926,-
5855,5475362,PVX_113355,PVX_113355,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475363,PVX_113360,PVX_113360,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475364,PVX_113365,PVX_113365,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475365,PVX_113370,PVX_113370,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475366,PVX_113375,PVX_113375,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475367,PVX_113380,PVX_113380,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475368,PVX_113385,PVX_113385,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475369,PVX_113390,PVX_113390,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475370,PVX_113395,PVX_113395,-,-,11,-,"helicase, putative",protein-coding,-,-,-,"helicase, putative",20200918,-
5855,5475371,PVX_113400,PVX_113400,-,-,11,-,"glyoxalase I, putative",protein-coding,-,-,-,"glyoxalase I, putative",20200926,-
5855,5475372,PVX_113405,PVX_113405,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475373,PVX_113410,PVX_113410,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475374,PVX_113415,PVX_113415,-,-,11,-,"50S ribosomal subunit L24, putative",protein-coding,-,-,-,"50S ribosomal subunit L24, putative",20200923,-
5855,5475375,PVX_113420,PVX_113420,-,-,11,-,"RNA binding protein, putative",protein-coding,-,-,-,"RNA binding protein, putative",20200923,-
5855,5475376,PVX_113430,PVX_113430,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475377,PVX_113435,PVX_113435,-,-,11,-,"serine/threonine protein kinase, putative",protein-coding,-,-,-,"serine/threonine protein kinase, putative",20200918,-
5855,5475378,PVX_113440,PVX_113440,-,-,11,-,"calcium-binding protein, putative",protein-coding,-,-,-,"calcium-binding protein, putative",20200923,-
5855,5475379,PVX_113445,PVX_113445,-,-,11,-,"cyclin dependent kinase binding protein, putative",protein-coding,-,-,-,"cyclin dependent kinase binding protein, putative",20200918,-
5855,5475380,PVX_113450,PVX_113450,-,-,11,-,"nucleoside diphosphate kinase, putative",protein-coding,-,-,-,"nucleoside diphosphate kinase, putative",20200918,-
5855,5475381,PVX_113455,PVX_113455,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475382,PVX_113460,PVX_113460,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475383,PVX_113465,PVX_113465,-,-,11,-,"long chain polyunsaturated fatty acid elongation enzyme, putative",protein-coding,-,-,-,"long chain polyunsaturated fatty acid elongation enzyme, putative",20200926,-
5855,5475384,PVX_113470,PVX_113470,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475385,PVX_113475,PVX_113475,-,-,11,-,"RNA binding protein, putative",protein-coding,-,-,-,"RNA binding protein, putative",20200918,-
5855,5475386,PVX_113480,PVX_113480,-,-,11,-,"ubiquitin-conjugating enzyme E2 I, putative",protein-coding,-,-,-,"ubiquitin-conjugating enzyme E2 I, putative",20200918,-
5855,5475387,PVX_113485,PVX_113485,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475388,PVX_113490,PVX_113490,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475389,PVX_113495,PVX_113495,-,-,11,-,"polypyrimidine tract binding protein, putative",protein-coding,-,-,-,"polypyrimidine tract binding protein, putative",20200918,-
5855,5475390,PVX_113500,PVX_113500,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475391,PVX_113505,PVX_113505,-,-,11,-,"coatomer alpha subunit, putative",protein-coding,-,-,-,"coatomer alpha subunit, putative",20200918,-
5855,5475392,PVX_113510,PVX_113510,-,-,11,-,"glutaredoxin-like protein, putative",protein-coding,-,-,-,"glutaredoxin-like protein, putative",20200923,-
5855,5475393,PVX_113515,PVX_113515,-,-,11,-,"translation initiation factor IF-2, putative",protein-coding,-,-,-,"translation initiation factor IF-2, putative",20200918,-
5855,5475394,PVX_113520,PVX_113520,-,-,11,-,"MYND finger protein, putative",protein-coding,-,-,-,"MYND finger protein, putative",20200923,-
5855,5475395,PVX_113525,PVX_113525,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475396,PVX_113530,PVX_113530,-,-,11,-,"uroporphyrinogen decarboxylase, putative",protein-coding,-,-,-,"uroporphyrinogen decarboxylase, putative",20200923,-
5855,5475397,PVX_113535,PVX_113535,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475398,PVX_113540,PVX_113540,-,-,11,-,para-hydroxybenzoate--polyprenyltransferase,protein-coding,-,-,-,para-hydroxybenzoate--polyprenyltransferase,20200918,-
5855,5475399,PVX_113545,PVX_113545,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475400,PVX_113550,PVX_113550,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5475401,PVX_113555,PVX_113555,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475402,PVX_113560,PVX_113560,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475403,PVX_113565,PVX_113565,-,-,11,-,"WD domain, G-beta repeat domain containing protein",protein-coding,-,-,-,"WD domain, G-beta repeat domain containing protein",20200918,-
5855,5475404,PVX_113570,PVX_113570,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475405,PVX_113575,PVX_113575,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475406,PVX_113580,PVX_113580,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475407,PVX_113585,PVX_113585,-,-,11,-,"20S proteasome subunit alpha type 2, putative",protein-coding,-,-,-,"20S proteasome subunit alpha type 2, putative",20200926,-
5855,5475408,PVX_113590,PVX_113590,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475409,PVX_113595,PVX_113595,-,-,11,-,"T-complex protein 1, zeta subunit, putative",protein-coding,-,-,-,"T-complex protein 1, zeta subunit, putative",20200926,-
5855,5475410,PVX_113600,PVX_113600,-,-,11,-,"ornithine aminotransferase, putative",protein-coding,-,-,-,"ornithine aminotransferase, putative",20200923,-
5855,5475411,PVX_113605,PVX_113605,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475412,PVX_113610,PVX_113610,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475413,PVX_113612,PVX_113612,-,-,11,-,tRNA,tRNA,-,-,-,-,20200918,-
5855,5475414,PVX_113620,PVX_113620,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475415,PVX_113622,PVX_113622,-,-,11,-,tRNA,tRNA,-,-,-,-,20200918,-
5855,5475416,PVX_113630,PVX_113630,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475417,PVX_113635,PVX_113635,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475418,PVX_113640,PVX_113640,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475419,PVX_113645,PVX_113645,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475420,PVX_113650,PVX_113650,-,-,11,-,"50S ribosomal protein L19, putative",protein-coding,-,-,-,"50S ribosomal protein L19, putative",20200926,-
5855,5475421,PVX_113655,PVX_113655,-,-,11,-,"step II splicing factor, putative",protein-coding,-,-,-,"step II splicing factor, putative",20200923,-
5855,5475422,PVX_113660,PVX_113660,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475423,PVX_113665,PVX_113665,-,-,11,-,"histone H3, putative",protein-coding,-,-,-,"histone H3, putative",20200923,-
5855,5475424,PVX_113670,PVX_113670,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475425,PVX_113675,PVX_113675,-,-,11,-,"transketolase, putative",protein-coding,-,-,-,"transketolase, putative",20200926,-
5855,5475426,PVX_113680,PVX_113680,-,-,11,-,"trancription factor, putative",protein-coding,-,-,-,"trancription factor, putative",20200918,-
5855,5475427,PVX_113685,PVX_113685,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475428,PVX_113690,PVX_113690,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475429,PVX_113695,PVX_113695,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475430,PVX_113705,PVX_113705,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475431,PVX_113710,PVX_113710,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475432,PVX_113720,PVX_113720,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475433,PVX_113725,PVX_113725,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475434,PVX_113731,PVX_113731,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5475435,PVX_113726,PVX_113726,-,-,11,-,tRNA,tRNA,-,-,-,-,20200918,-
5855,5475436,PVX_113740,PVX_113740,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475437,PVX_113745,PVX_113745,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475438,PVX_113750,PVX_113750,-,-,11,-,"Eukaryotic translation initiation factor 3 subunit 6 interacting protein, putative",protein-coding,-,-,-,"Eukaryotic translation initiation factor 3 subunit 6 interacting protein, putative",20200918,-
5855,5475439,PVX_113755,PVX_113755,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475440,PVX_113760,PVX_113760,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475441,PVX_113765,PVX_113765,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475442,PVX_113770,PVX_113770,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475443,PVX_113775,PVX_113775,-,-,11,-,"membrane protein pf12 precursor, putative",protein-coding,-,-,-,"membrane protein pf12 precursor, putative",20200923,-
5855,5475444,PVX_113780,PVX_113780,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475445,PVX_113785,PVX_113785,-,-,11,-,"nucleolar GTP-binding protein 1, putative",protein-coding,-,-,-,"nucleolar GTP-binding protein 1, putative",20200918,-
5855,5475446,PVX_113790,PVX_113790,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475447,PVX_113795,PVX_113795,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475448,PVX_113800,PVX_113800,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475449,PVX_113805,PVX_113805,-,-,11,-,"50S ribosomal protein L18, putative",protein-coding,-,-,-,"50S ribosomal protein L18, putative",20200923,-
5855,5475450,PVX_113810,PVX_113810,-,-,11,-,"adapter-related protein complex 3 beta 2 subunit, putative",protein-coding,-,-,-,"adapter-related protein complex 3 beta 2 subunit, putative",20200918,-
5855,5475451,PVX_113815,PVX_113815,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475452,PVX_113820,PVX_113820,-,-,11,-,"syntaxin binding protein, putative",protein-coding,-,-,-,"syntaxin binding protein, putative",20200923,-
5855,5475453,PVX_113825,PVX_113825,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475454,PVX_113830,PVX_113830,-,-,11,-,"myosin-like protein, putative",protein-coding,-,-,-,"myosin-like protein, putative",20200918,-
5855,5475455,PVX_113835,PVX_113835,-,-,11,-,"thiamin-phosphate pyrophosphorylase, putative",protein-coding,-,-,-,"thiamin-phosphate pyrophosphorylase, putative",20200918,-
5855,5475456,PVX_113845,PVX_113845,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475457,PVX_113850,PVX_113850,-,-,11,-,"transporter, putative",protein-coding,-,-,-,"transporter, putative",20200918,-
5855,5475458,PVX_113855,PVX_113855,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475459,PVX_113860,PVX_113860,-,-,11,-,"60S ribosomal protein L19, putative",protein-coding,-,-,-,"60S ribosomal protein L19, putative",20200923,-
5855,5475460,PVX_113865,PVX_113865,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475461,PVX_113870,PVX_113870,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475462,PVX_113875,PVX_113875,-,-,11,-,"endonuclease III homologue, putative",protein-coding,-,-,-,"endonuclease III homologue, putative",20200926,-
5855,5475463,PVX_113880,PVX_113880,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475464,PVX_113885,PVX_113885,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475465,PVX_113890,PVX_113890,-,-,11,-,enoyl-acyl carrier protein reductase,protein-coding,-,-,-,enoyl-acyl carrier protein reductase,20200926,-
5855,5475466,PVX_113895,PVX_113895,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
5855,5475467,PVX_113900,PVX_113900,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475468,PVX_113905,PVX_113905,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475469,PVX_113910,PVX_113910,-,-,11,-,"cdc2-like protein kinase, putative",protein-coding,-,-,-,"cdc2-like protein kinase, putative",20200918,-
5855,5475470,PVX_113915,PVX_113915,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475471,PVX_113920,PVX_113920,-,-,11,-,"RNA binding function, putative",protein-coding,-,-,-,"RNA binding function, putative",20200918,-
5855,5475472,PVX_113925,PVX_113925,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475473,PVX_113930,PVX_113930,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475474,PVX_113935,PVX_113935,-,-,11,-,"Pyridoxal kinase, putative",protein-coding,-,-,-,"Pyridoxal kinase, putative",20200923,-
5855,5475475,PVX_113940,PVX_113940,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475476,PVX_113945,PVX_113945,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475477,PVX_113950,PVX_113950,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475478,PVX_113955,PVX_113955,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475479,PVX_113960,PVX_113960,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5475480,PVX_113965,PVX_113965,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475481,PVX_113970,PVX_113970,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475482,PVX_113975,PVX_113975,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475483,PVX_113980,PVX_113980,-,-,11,-,"malate:quinone oxidoreductase, putative",protein-coding,-,-,-,"malate:quinone oxidoreductase, putative",20200918,-
5855,5475484,PVX_113985,PVX_113985,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475485,PVX_113990,PVX_113990,-,-,11,-,"mitochondrial import receptor subunit tom40, putative",protein-coding,-,-,-,"mitochondrial import receptor subunit tom40, putative",20200923,-
5855,5475486,PVX_113995,PVX_113995,-,-,11,-,"alpha adaptin, putative",protein-coding,-,-,-,"alpha adaptin, putative",20200918,-
5855,5475487,PVX_114000,PVX_114000,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475488,PVX_114005,PVX_114005,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5855,5475489,PVX_114010,PVX_114010,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475490,PVX_114015,PVX_114015,-,-,11,-,"histone H2A, putative",protein-coding,-,-,-,"histone H2A, putative",20200923,-
5855,5475491,PVX_114020,PVX_114020,-,-,11,-,"histone H3, putative",protein-coding,-,-,-,"histone H3, putative",20200923,-
5855,5475492,PVX_114025,PVX_114025,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475493,PVX_114030,PVX_114030,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475494,PVX_114035,PVX_114035,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475495,PVX_114040,PVX_114040,-,-,11,-,"60S ribosomal protein L27a, putative",protein-coding,-,-,-,"60S ribosomal protein L27a, putative",20200923,-
5855,5475496,PVX_114045,PVX_114045,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475497,PVX_114050,PVX_114050,-,-,11,-,"malate dehydrogenase, putative",protein-coding,-,-,-,"malate dehydrogenase, putative",20200923,-
5855,5475498,PVX_114055,PVX_114055,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475499,PVX_114060,PVX_114060,-,-,11,-,"transport protein particle (TRAPP) component, Bet3, putative",protein-coding,-,-,-,"transport protein particle (TRAPP) component, Bet3, putative",20200918,-
5855,5475500,PVX_114065,PVX_114065,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475501,PVX_114070,PVX_114070,-,-,11,-,"N-acetylglucosamine transferase, putative",protein-coding,-,-,-,"N-acetylglucosamine transferase, putative",20200918,-
5855,5475502,PVX_114075,PVX_114075,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475503,PVX_114080,PVX_114080,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475504,PVX_114085,PVX_114085,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475505,PVX_114090,PVX_114090,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475506,PVX_114095,PVX_114095,-,-,11,-,"cell division cycle protein 48 homologue, putative",protein-coding,-,-,-,"cell division cycle protein 48 homologue, putative",20200926,-
5855,5475507,PVX_114100,PVX_114100,-,-,11,-,"bi-functional enzyme: long-chain fatty-acid Co-A ligase and oxalyl Co-A decarboxylase, putative",protein-coding,-,-,-,"bi-functional enzyme: long-chain fatty-acid Co-A ligase and oxalyl Co-A decarboxylase, putative",20200926,-
5855,5475508,PVX_114105,PVX_114105,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475509,PVX_114110,PVX_114110,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475510,PVX_114115,PVX_114115,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475511,PVX_114120,PVX_114120,-,-,11,-,"splicing factor 3a subunit, putative",protein-coding,-,-,-,"splicing factor 3a subunit, putative",20200926,-
5855,5475512,PVX_114125,PVX_114125,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5855,5475513,PVX_114130,PVX_114130,-,-,11,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
