#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
325777,58113918,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene.,other,-,-,-,-,20200803,-
325777,61842033,XavaCFBP5823_RS19265,XavaCFBP5823_RS19265,XavaCFBP5823_19065,-,-,-,TrbG/VirB9 family P-type conjugative transfer protein,protein-coding,-,-,-,TrbG/VirB9 family P-type conjugative transfer protein,20201229,-
325777,61842034,XavaCFBP5823_RS19270,XavaCFBP5823_RS19270,XavaCFBP5823_19070,-,-,-,type IV secretion system protein,protein-coding,-,-,-,type IV secretion system protein,20210123,-
325777,61842035,XavaCFBP5823_RS19275,XavaCFBP5823_RS19275,XavaCFBP5823_19075,-,-,-,TcpQ domain-containing protein,protein-coding,-,-,-,TcpQ domain-containing protein,20201229,-
325777,61842036,XavaCFBP5823_RS19280,XavaCFBP5823_RS19280,XavaCFBP5823_19080,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842037,XavaCFBP5823_RS19285,XavaCFBP5823_RS19285,XavaCFBP5823_19085,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842038,XavaCFBP5823_RS19290,XavaCFBP5823_RS19290,XavaCFBP5823_19090,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842039,XavaCFBP5823_RS19295,XavaCFBP5823_RS19295,XavaCFBP5823_19095,-,-,-,SET domain-containing protein-lysine N-methyltransferase,protein-coding,-,-,-,SET domain-containing protein-lysine N-methyltransferase,20201229,-
325777,61842040,XavaCFBP5823_RS19300,XavaCFBP5823_RS19300,XavaCFBP5823_19100,-,-,-,SUF system Fe-S cluster assembly regulator,protein-coding,-,-,-,SUF system Fe-S cluster assembly regulator,20201230,-
325777,61842041,sufB,XavaCFBP5823_RS19305,XavaCFBP5823_19105,-,-,-,Fe-S cluster assembly protein SufB,protein-coding,-,-,-,Fe-S cluster assembly protein SufB,20201229,-
325777,61842042,sufC,XavaCFBP5823_RS19310,XavaCFBP5823_19110,-,-,-,Fe-S cluster assembly ATPase SufC,protein-coding,-,-,-,Fe-S cluster assembly ATPase SufC,20201229,-
325777,61842043,sufD,XavaCFBP5823_RS19315,XavaCFBP5823_19115,-,-,-,Fe-S cluster assembly protein SufD,protein-coding,-,-,-,Fe-S cluster assembly protein SufD,20201229,-
325777,61842044,XavaCFBP5823_RS19320,XavaCFBP5823_RS19320,XavaCFBP5823_19120,-,-,-,cysteine desulfurase,protein-coding,-,-,-,cysteine desulfurase,20201229,-
325777,61842045,XavaCFBP5823_RS19325,XavaCFBP5823_RS19325,XavaCFBP5823_19125,-,-,-,GNAT family N-acetyltransferase,protein-coding,-,-,-,GNAT family N-acetyltransferase,20201229,-
325777,61842046,XavaCFBP5823_RS19330,XavaCFBP5823_RS19330,XavaCFBP5823_19130,-,-,-,non-heme iron oxygenase ferredoxin subunit,protein-coding,-,-,-,non-heme iron oxygenase ferredoxin subunit,20201229,-
325777,61842047,XavaCFBP5823_RS19335,XavaCFBP5823_RS19335,XavaCFBP5823_19135,-,-,-,TonB-dependent siderophore receptor,protein-coding,-,-,-,TonB-dependent siderophore receptor,20201229,-
325777,61842048,XavaCFBP5823_RS19340,XavaCFBP5823_RS19340,XavaCFBP5823_19140,-,-,-,Fe2+-dependent dioxygenase,protein-coding,-,-,-,Fe2+-dependent dioxygenase,20201229,-
325777,61842049,XavaCFBP5823_RS19345,XavaCFBP5823_RS19345,XavaCFBP5823_19145,-,-,-,sel1 repeat family protein,protein-coding,-,-,-,sel1 repeat family protein,20201229,-
325777,61842050,XavaCFBP5823_RS19350,XavaCFBP5823_RS19350,XavaCFBP5823_19150,-,-,-,PepSY-associated TM helix domain-containing protein,protein-coding,-,-,-,PepSY-associated TM helix domain-containing protein,20201229,-
325777,61842051,XavaCFBP5823_RS19355,XavaCFBP5823_RS19355,XavaCFBP5823_19155,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842052,XavaCFBP5823_RS19365,XavaCFBP5823_RS19365,XavaCFBP5823_19165,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842053,XavaCFBP5823_RS19370,XavaCFBP5823_RS19370,XavaCFBP5823_19170,-,-,-,replication protein,protein-coding,-,-,-,replication protein,20201230,-
325777,61842054,XavaCFBP5823_RS19375,XavaCFBP5823_RS19375,XavaCFBP5823_19175,-,-,-,chromosome partitioning protein ParB,protein-coding,-,-,-,chromosome partitioning protein ParB,20201229,-
325777,61842055,XavaCFBP5823_RS19380,XavaCFBP5823_RS19380,XavaCFBP5823_19180,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20201230,-
325777,61842056,XavaCFBP5823_RS19385,XavaCFBP5823_RS19385,XavaCFBP5823_19185,-,-,-,recombinase family protein,protein-coding,-,-,-,recombinase family protein,20201229,-
325777,61842057,XavaCFBP5823_RS19390,XavaCFBP5823_RS19390,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201229,-
325777,61842058,XavaCFBP5823_RS19395,XavaCFBP5823_RS19395,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842059,XavaCFBP5823_RS19400,XavaCFBP5823_RS19400,XavaCFBP5823_19195,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842060,XavaCFBP5823_RS19405,XavaCFBP5823_RS19405,XavaCFBP5823_19200,-,-,-,DotA/TraY family protein,protein-coding,-,-,-,DotA/TraY family protein,20201229,-
325777,61842061,XavaCFBP5823_RS19410,XavaCFBP5823_RS19410,XavaCFBP5823_19205,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842062,XavaCFBP5823_RS19415,XavaCFBP5823_RS19415,XavaCFBP5823_19210,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842063,XavaCFBP5823_RS19420,XavaCFBP5823_RS19420,XavaCFBP5823_19215,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842064,XavaCFBP5823_RS19425,XavaCFBP5823_RS19425,XavaCFBP5823_19220,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842065,XavaCFBP5823_RS19430,XavaCFBP5823_RS19430,XavaCFBP5823_19225,-,-,-,type II toxin-antitoxin system RelE/ParE family toxin,protein-coding,-,-,-,type II toxin-antitoxin system RelE/ParE family toxin,20201229,-
325777,61842066,XavaCFBP5823_RS19435,XavaCFBP5823_RS19435,XavaCFBP5823_19230,-,-,-,TraY domain-containing protein,protein-coding,-,-,-,TraY domain-containing protein,20201229,-
325777,61842067,XavaCFBP5823_RS19440,XavaCFBP5823_RS19440,XavaCFBP5823_19235,-,-,-,relaxase/mobilization nuclease domain-containing protein,protein-coding,-,-,-,relaxase/mobilization nuclease domain-containing protein,20201229,-
325777,61842068,XavaCFBP5823_RS19445,XavaCFBP5823_RS19445,XavaCFBP5823_19240,-,-,-,MobB mobilization protein,protein-coding,-,-,-,MobB mobilization protein,20201229,-
325777,61842069,XavaCFBP5823_RS19450,XavaCFBP5823_RS19450,XavaCFBP5823_19245,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842070,XavaCFBP5823_RS19460,XavaCFBP5823_RS19460,XavaCFBP5823_19255,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842071,XavaCFBP5823_RS19465,XavaCFBP5823_RS19465,XavaCFBP5823_19260,-,-,-,DNA-binding protein,protein-coding,-,-,-,DNA-binding protein,20201229,-
325777,61842072,XavaCFBP5823_RS19470,XavaCFBP5823_RS19470,XavaCFBP5823_19265,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842073,XavaCFBP5823_RS19475,XavaCFBP5823_RS19475,XavaCFBP5823_19270,-,-,-,carbohydrate-binding protein,protein-coding,-,-,-,carbohydrate-binding protein,20201229,-
325777,61842074,dusB,XavaCFBP5823_RS19480,XavaCFBP5823_19275,-,-,-,tRNA dihydrouridine synthase DusB,protein-coding,-,-,-,tRNA dihydrouridine synthase DusB,20201229,-
325777,61842075,XavaCFBP5823_RS19485,XavaCFBP5823_RS19485,XavaCFBP5823_19280,-,-,-,methyltransferase domain-containing protein,protein-coding,-,-,-,methyltransferase domain-containing protein,20201229,-
325777,61842076,XavaCFBP5823_RS19490,XavaCFBP5823_RS19490,XavaCFBP5823_19285,-,-,-,metal-dependent hydrolase,protein-coding,-,-,-,metal-dependent hydrolase,20201229,-
325777,61842077,XavaCFBP5823_RS19495,XavaCFBP5823_RS19495,XavaCFBP5823_19290,-,-,-,methionine adenosyltransferase,protein-coding,-,-,-,methionine adenosyltransferase,20201229,-
325777,61842078,XavaCFBP5823_RS19500,XavaCFBP5823_RS19500,XavaCFBP5823_19295,-,-,-,histidine-type phosphatase,protein-coding,-,-,-,histidine-type phosphatase,20201229,-
325777,61842079,XavaCFBP5823_RS19505,XavaCFBP5823_RS19505,XavaCFBP5823_19300,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842080,XavaCFBP5823_RS19510,XavaCFBP5823_RS19510,XavaCFBP5823_19305,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842081,XavaCFBP5823_RS19515,XavaCFBP5823_RS19515,XavaCFBP5823_19310,-,-,-,SDR family NAD(P)-dependent oxidoreductase,protein-coding,-,-,-,SDR family NAD(P)-dependent oxidoreductase,20201229,-
325777,61842082,XavaCFBP5823_RS19520,XavaCFBP5823_RS19520,XavaCFBP5823_19315,-,-,-,helix-hairpin-helix domain-containing protein,protein-coding,-,-,-,helix-hairpin-helix domain-containing protein,20201230,-
325777,61842083,XavaCFBP5823_RS19525,XavaCFBP5823_RS19525,XavaCFBP5823_19320,-,-,-,ParB/RepB/Spo0J family partition protein,protein-coding,-,-,-,ParB/RepB/Spo0J family partition protein,20201229,-
325777,61842084,XavaCFBP5823_RS19530,XavaCFBP5823_RS19530,XavaCFBP5823_19325,-,-,-,ParA family protein,protein-coding,-,-,-,ParA family protein,20201229,-
325777,61842085,XavaCFBP5823_RS19535,XavaCFBP5823_RS19535,XavaCFBP5823_19330,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842086,pyrE,XavaCFBP5823_RS19540,XavaCFBP5823_19335,-,-,-,orotate phosphoribosyltransferase,protein-coding,-,-,-,orotate phosphoribosyltransferase,20201229,-
325777,61842087,xth,XavaCFBP5823_RS19545,XavaCFBP5823_19340,-,-,-,exodeoxyribonuclease III,protein-coding,-,-,-,exodeoxyribonuclease III,20201229,-
325777,61842088,XavaCFBP5823_RS19550,XavaCFBP5823_RS19550,XavaCFBP5823_19345,-,-,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20201227,-
325777,61842089,XavaCFBP5823_RS19555,XavaCFBP5823_RS19555,XavaCFBP5823_19350,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842090,XavaCFBP5823_RS19560,XavaCFBP5823_RS19560,XavaCFBP5823_19355,-,-,-,anhydro-N-acetylmuramic acid kinase,protein-coding,-,-,-,anhydro-N-acetylmuramic acid kinase,20201229,-
325777,61842091,XavaCFBP5823_RS19565,XavaCFBP5823_RS19565,XavaCFBP5823_19365,-,-,-,M23 family metallopeptidase,protein-coding,-,-,-,M23 family metallopeptidase,20201229,-
325777,61842092,XavaCFBP5823_RS19570,XavaCFBP5823_RS19570,XavaCFBP5823_19370,-,-,-,tyrosine--tRNA ligase,protein-coding,-,-,-,tyrosine--tRNA ligase,20201229,-
325777,61842093,XavaCFBP5823_RS19575,XavaCFBP5823_RS19575,XavaCFBP5823_19375,-,-,-,phage tail protein,protein-coding,-,-,-,phage tail protein,20201229,-
325777,61842094,XavaCFBP5823_RS19580,XavaCFBP5823_RS19580,XavaCFBP5823_19380,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842095,XavaCFBP5823_RS19585,XavaCFBP5823_RS19585,XavaCFBP5823_19385,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842096,XavaCFBP5823_RS19590,XavaCFBP5823_RS19590,XavaCFBP5823_19390,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842097,XavaCFBP5823_RS19595,XavaCFBP5823_RS19595,XavaCFBP5823_19395,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842098,XavaCFBP5823_RS19600,XavaCFBP5823_RS19600,XavaCFBP5823_19400,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842099,XavaCFBP5823_RS19605,XavaCFBP5823_RS19605,XavaCFBP5823_19405,-,-,-,DUF2384 domain-containing protein,protein-coding,-,-,-,DUF2384 domain-containing protein,20201227,-
325777,61842100,XavaCFBP5823_RS19610,XavaCFBP5823_RS19610,XavaCFBP5823_19410,-,-,-,enterochelin esterase,protein-coding,-,-,-,enterochelin esterase,20201229,-
325777,61842101,XavaCFBP5823_RS19615,XavaCFBP5823_RS19615,XavaCFBP5823_19415,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842102,XavaCFBP5823_RS19620,XavaCFBP5823_RS19620,XavaCFBP5823_19420,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842103,XavaCFBP5823_RS19625,XavaCFBP5823_RS19625,XavaCFBP5823_19425,-,-,-,type II toxin-antitoxin system RelE/ParE family toxin,protein-coding,-,-,-,type II toxin-antitoxin system RelE/ParE family toxin,20201229,-
325777,61842104,XavaCFBP5823_RS19630,XavaCFBP5823_RS19630,XavaCFBP5823_19430,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842105,XavaCFBP5823_RS19635,XavaCFBP5823_RS19635,XavaCFBP5823_19435,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842106,XavaCFBP5823_RS19640,XavaCFBP5823_RS19640,XavaCFBP5823_19445,-,-,-,siderophore-interacting protein,protein-coding,-,-,-,siderophore-interacting protein,20201229,-
325777,61842107,XavaCFBP5823_RS19645,XavaCFBP5823_RS19645,XavaCFBP5823_19450,-,-,-,helix-turn-helix transcriptional regulator,protein-coding,-,-,-,helix-turn-helix transcriptional regulator,20201229,-
325777,61842108,XavaCFBP5823_RS19650,XavaCFBP5823_RS19650,XavaCFBP5823_19455,-,-,-,STAS domain-containing protein,protein-coding,-,-,-,STAS domain-containing protein,20201229,-
325777,61842109,XavaCFBP5823_RS19655,XavaCFBP5823_RS19655,XavaCFBP5823_19460,-,-,-,ATP-binding protein,protein-coding,-,-,-,ATP-binding protein,20201229,-
325777,61842110,XavaCFBP5823_RS19660,XavaCFBP5823_RS19660,XavaCFBP5823_19465,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842111,XavaCFBP5823_RS19665,XavaCFBP5823_RS19665,XavaCFBP5823_19470,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842112,XavaCFBP5823_RS19670,XavaCFBP5823_RS19670,XavaCFBP5823_19475,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842113,XavaCFBP5823_RS19675,XavaCFBP5823_RS19675,XavaCFBP5823_19480,-,-,-,glycosyl hydrolase 53 family protein,protein-coding,-,-,-,glycosyl hydrolase 53 family protein,20201229,-
325777,61842114,aceE,XavaCFBP5823_RS19680,XavaCFBP5823_19485,-,-,-,"pyruvate dehydrogenase (acetyl-transferring), homodimeric type",protein-coding,-,-,-,"pyruvate dehydrogenase (acetyl-transferring), homodimeric type",20201229,-
325777,61842115,XavaCFBP5823_RS19685,XavaCFBP5823_RS19685,XavaCFBP5823_19490,-,-,-,DUF2894 domain-containing protein,protein-coding,-,-,-,DUF2894 domain-containing protein,20201229,-
325777,61842116,XavaCFBP5823_RS19690,XavaCFBP5823_RS19690,XavaCFBP5823_19495,-,-,-,OmpA family protein,protein-coding,-,-,-,OmpA family protein,20201229,-
325777,61842117,XavaCFBP5823_RS19695,XavaCFBP5823_RS19695,XavaCFBP5823_19500,-,-,-,DUF802 domain-containing protein,protein-coding,-,-,-,DUF802 domain-containing protein,20201229,-
325777,61842118,XavaCFBP5823_RS19700,XavaCFBP5823_RS19700,XavaCFBP5823_19505,-,-,-,DUF3348 domain-containing protein,protein-coding,-,-,-,DUF3348 domain-containing protein,20201229,-
325777,61842119,XavaCFBP5823_RS19705,XavaCFBP5823_RS19705,XavaCFBP5823_19510,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842120,XavaCFBP5823_RS19710,XavaCFBP5823_RS19710,XavaCFBP5823_19515,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842121,XavaCFBP5823_RS19715,XavaCFBP5823_RS19715,XavaCFBP5823_19520,-,-,-,YkgJ family cysteine cluster protein,protein-coding,-,-,-,YkgJ family cysteine cluster protein,20201229,-
325777,61842122,XavaCFBP5823_RS19725,XavaCFBP5823_RS19725,XavaCFBP5823_19530,-,-,-,glutathione-dependent formaldehyde dehydrogenase,protein-coding,-,-,-,glutathione-dependent formaldehyde dehydrogenase,20201229,-
325777,61842123,XavaCFBP5823_RS19730,XavaCFBP5823_RS19730,XavaCFBP5823_19535,-,-,-,DUF4142 domain-containing protein,protein-coding,-,-,-,DUF4142 domain-containing protein,20201229,-
325777,61842124,XavaCFBP5823_RS19735,XavaCFBP5823_RS19735,XavaCFBP5823_19540,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842125,XavaCFBP5823_RS19740,XavaCFBP5823_RS19740,XavaCFBP5823_19545,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842126,XavaCFBP5823_RS19745,XavaCFBP5823_RS19745,XavaCFBP5823_19550,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842127,XavaCFBP5823_RS19750,XavaCFBP5823_RS19750,XavaCFBP5823_19555,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842128,XavaCFBP5823_RS19755,XavaCFBP5823_RS19755,XavaCFBP5823_19560,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842129,XavaCFBP5823_RS19760,XavaCFBP5823_RS19760,XavaCFBP5823_19565,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842130,XavaCFBP5823_RS19765,XavaCFBP5823_RS19765,XavaCFBP5823_19570,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842131,XavaCFBP5823_RS19770,XavaCFBP5823_RS19770,XavaCFBP5823_19575,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201229,-
325777,61842132,XavaCFBP5823_RS19775,XavaCFBP5823_RS19775,XavaCFBP5823_19580,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842133,XavaCFBP5823_RS19780,XavaCFBP5823_RS19780,XavaCFBP5823_19585,-,-,-,resolvase,protein-coding,-,-,-,resolvase,20201227,-
325777,61842134,XavaCFBP5823_RS19785,XavaCFBP5823_RS19785,XavaCFBP5823_19590,-,-,-,recombinase family protein,protein-coding,-,-,-,recombinase family protein,20201229,-
325777,61842135,XavaCFBP5823_RS19790,XavaCFBP5823_RS19790,XavaCFBP5823_19595,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842136,XavaCFBP5823_RS19795,XavaCFBP5823_RS19795,XavaCFBP5823_19600,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842137,XavaCFBP5823_RS19805,XavaCFBP5823_RS19805,XavaCFBP5823_19605,-,-,-,Fic family protein,protein-coding,-,-,-,Fic family protein,20201229,-
325777,61842138,XavaCFBP5823_RS19810,XavaCFBP5823_RS19810,XavaCFBP5823_19610,-,-,-,antitoxin VbhA family protein,protein-coding,-,-,-,antitoxin VbhA family protein,20201229,-
325777,61842139,XavaCFBP5823_RS19815,XavaCFBP5823_RS19815,XavaCFBP5823_19615,-,-,-,recombinase family protein,protein-coding,-,-,-,recombinase family protein,20201229,-
325777,61842140,XavaCFBP5823_RS19820,XavaCFBP5823_RS19820,XavaCFBP5823_19620,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842141,XavaCFBP5823_RS19825,XavaCFBP5823_RS19825,XavaCFBP5823_19625,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
325777,61842142,XavaCFBP5823_RS19830,XavaCFBP5823_RS19830,XavaCFBP5823_19630,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842143,XavaCFBP5823_RS19835,XavaCFBP5823_RS19835,XavaCFBP5823_19635,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842144,XavaCFBP5823_RS19840,XavaCFBP5823_RS19840,XavaCFBP5823_19640,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
325777,61842145,XavaCFBP5823_RS19845,XavaCFBP5823_RS19845,XavaCFBP5823_19645,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
325777,61842146,XavaCFBP5823_RS19850,XavaCFBP5823_RS19850,XavaCFBP5823_19650,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201230,-
325777,61842147,XavaCFBP5823_RS19855,XavaCFBP5823_RS19855,XavaCFBP5823_19655,-,-,-,trans-2-enoyl-CoA reductase family protein,protein-coding,-,-,-,trans-2-enoyl-CoA reductase family protein,20201229,-
325777,61842148,XavaCFBP5823_RS19860,XavaCFBP5823_RS19860,XavaCFBP5823_19660,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842149,XavaCFBP5823_RS19865,XavaCFBP5823_RS19865,XavaCFBP5823_19665,-,-,-,sugar kinase,protein-coding,-,-,-,sugar kinase,20201229,-
325777,61842150,XavaCFBP5823_RS19870,XavaCFBP5823_RS19870,XavaCFBP5823_19670,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842151,XavaCFBP5823_RS19875,XavaCFBP5823_RS19875,XavaCFBP5823_19675,-,-,-,ncRNA,ncRNA,-,-,-,-,20201227,-
325777,61842152,XavaCFBP5823_RS19885,XavaCFBP5823_RS19885,XavaCFBP5823_19685,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842153,lpxD,XavaCFBP5823_RS19890,XavaCFBP5823_19690,-,-,-,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,protein-coding,-,-,-,UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase,20201229,-
325777,61842154,fabZ,XavaCFBP5823_RS19895,XavaCFBP5823_19695,-,-,-,3-hydroxyacyl-ACP dehydratase FabZ,protein-coding,-,-,-,3-hydroxyacyl-ACP dehydratase FabZ,20201229,-
325777,61842155,lpxA,XavaCFBP5823_RS19900,XavaCFBP5823_19700,-,-,-,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,protein-coding,-,-,-,acyl-ACP--UDP-N-acetylglucosamine O-acyltransferase,20201229,-
325777,61842156,lpxB,XavaCFBP5823_RS19905,XavaCFBP5823_19705,-,-,-,lipid-A-disaccharide synthase,protein-coding,-,-,-,lipid-A-disaccharide synthase,20201229,-
325777,61842157,XavaCFBP5823_RS19910,XavaCFBP5823_RS19910,XavaCFBP5823_19710,-,-,-,ribonuclease HII,protein-coding,-,-,-,ribonuclease HII,20201229,-
325777,61842158,dnaE,XavaCFBP5823_RS19915,XavaCFBP5823_19715,-,-,-,DNA polymerase III subunit alpha,protein-coding,-,-,-,DNA polymerase III subunit alpha,20201229,-
325777,61842159,XavaCFBP5823_RS19920,XavaCFBP5823_RS19920,XavaCFBP5823_19720,-,-,-,acetyl-CoA carboxylase carboxyltransferase subunit alpha,protein-coding,-,-,-,acetyl-CoA carboxylase carboxyltransferase subunit alpha,20201229,-
325777,61842160,XavaCFBP5823_RS19925,XavaCFBP5823_RS19925,XavaCFBP5823_19725,-,-,-,tetratricopeptide repeat protein,protein-coding,-,-,-,tetratricopeptide repeat protein,20201229,-
325777,61842161,XavaCFBP5823_RS19930,XavaCFBP5823_RS19930,XavaCFBP5823_19730,-,-,-,EcsC family protein,protein-coding,-,-,-,EcsC family protein,20201229,-
325777,61842162,XavaCFBP5823_RS19935,XavaCFBP5823_RS19935,XavaCFBP5823_19735,-,-,-,SRPBCC domain-containing protein,protein-coding,-,-,-,SRPBCC domain-containing protein,20201229,-
325777,61842163,proP,XavaCFBP5823_RS19940,XavaCFBP5823_19740,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842164,XavaCFBP5823_RS19945,XavaCFBP5823_RS19945,XavaCFBP5823_19745,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842165,XavaCFBP5823_RS19950,XavaCFBP5823_RS19950,XavaCFBP5823_19750,-,-,-,thioredoxin family protein,protein-coding,-,-,-,thioredoxin family protein,20201229,-
325777,61842166,XavaCFBP5823_RS19955,XavaCFBP5823_RS19955,XavaCFBP5823_19755,-,-,-,host attachment protein,protein-coding,-,-,-,host attachment protein,20201229,-
325777,61842167,XavaCFBP5823_RS19960,XavaCFBP5823_RS19960,XavaCFBP5823_19760,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842168,XavaCFBP5823_RS19965,XavaCFBP5823_RS19965,XavaCFBP5823_19765,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842169,XavaCFBP5823_RS19970,XavaCFBP5823_RS19970,XavaCFBP5823_19770,-,-,-,NUDIX domain-containing protein,protein-coding,-,-,-,NUDIX domain-containing protein,20201229,-
325777,61842170,XavaCFBP5823_RS19980,XavaCFBP5823_RS19980,-,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842171,XavaCFBP5823_RS19985,XavaCFBP5823_RS19985,XavaCFBP5823_19785,-,-,-,transposase,protein-coding,-,-,-,transposase,20201229,-
325777,61842172,XavaCFBP5823_RS19990,XavaCFBP5823_RS19990,XavaCFBP5823_19790,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842173,ilvD,XavaCFBP5823_RS19995,XavaCFBP5823_19795,-,-,-,dihydroxy-acid dehydratase,protein-coding,-,-,-,dihydroxy-acid dehydratase,20201229,-
325777,61842174,XavaCFBP5823_RS20000,XavaCFBP5823_RS20000,XavaCFBP5823_19800,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842175,XavaCFBP5823_RS20005,XavaCFBP5823_RS20005,XavaCFBP5823_19805,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201227,-
325777,61842176,XavaCFBP5823_RS20010,XavaCFBP5823_RS20010,XavaCFBP5823_19810,-,-,-,gamma carbonic anhydrase family protein,protein-coding,-,-,-,gamma carbonic anhydrase family protein,20201229,-
325777,61842177,XavaCFBP5823_RS20015,XavaCFBP5823_RS20015,XavaCFBP5823_19815,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842178,XavaCFBP5823_RS20020,XavaCFBP5823_RS20020,XavaCFBP5823_19820,-,-,-,pseudo,pseudo,-,-,-,-,20201227,-
325777,61842179,XavaCFBP5823_RS20025,XavaCFBP5823_RS20025,XavaCFBP5823_19825,-,-,-,HD-GYP domain-containing protein,protein-coding,-,-,-,HD-GYP domain-containing protein,20201229,-
